# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.143546572807432,2.9488370405312243,89.69512766198622,0,0.05,-0.5973178904794983,0.0,0.0,-0.00419877173123516
 0.8462024267343956,2.1436418265133224,2.9667382507821785,89.69512766198622,0.04231012133671979,0.05000000000000001,-0.5973178904794983,-0.0035530108282749717,-1.7510341965953262,-0.030539507915186167
 1.195208424238621,2.143926570595636,2.9845475903755956,89.08400622553945,0.05976042121193106,0.05,-0.6014644168175793,-0.014211482251502705,-2.294961333238232,-0.06657417889159314
 1.4620122995204543,2.1443992795013354,3.002265205185791,88.47170164820955,0.07310061497602272,0.04999999999999996,-0.6054459122446362,-0.031973731173485787,-2.7368166088375125,-0.1109411910690301
 1.6861240231836492,2.145058427677382,3.019891241087079,87.8583489606529,0.08430620115918247,0.05000000000000005,-0.6092577772922244,-0.05683695272921396,-3.122072612048418,-0.16244190750031856
 1.8828729317034731,2.14590248957074,3.0374258439537765,87.24408458191274,0.09414364658517367,0.05000000000000002,-0.6128956679536348,-0.08879722072777985,-3.4696741955559083,-0.2203092291179641
 2.0601340827725583,2.14692993962837,3.054869159660196,86.62904614017381,0.10300670413862795,0.05000000000000011,-0.616355509851042,-0.12784948827237297,-3.7897028127433905,-0.28399726282958887
 2.222593748141056,2.148139252297236,3.0722213340806546,86.01337228936946,0.11112968740705283,0.04999999999999995,-0.6196335114841747,-0.17398758855723728,-4.08825574870743,-0.3530898071172371
 2.373310778798883,2.1495289020243002,3.0894825130894663,85.39720252235448,0.11866553893994419,0.05000000000000006,-0.6227261764537921,-0.22720423584149219,-4.36932906177843,-0.4272537134188457
 2.5144138022828,2.1510973632565253,3.106652842560946,84.7806769811414,0.12572069011414003,0.04999999999999996,-0.6256303144915566,-0.2874910265996222,-4.635690664528823,-0.5062123698191462
 2.6474556208241653,2.152843110440873,3.123732468369409,84.16393626493725,0.1323727810412083,0.05000000000000013,-0.6283430514933946,-0.3548384408484956,-4.889336786452589,-0.5897294028300387
 2.7736107734164848,2.154764618024306,3.14072153638917,83.5471212365671,0.13868053867082428,0.049999999999999954,-0.6308618380723319,-0.42923584365069656,-5.1317520127419485,-0.6775980607254776
 2.893793589547903,2.1568603604537877,3.1576201924945457,82.9303728279877,0.1446896794773952,0.050000000000000044,-0.6331844571226727,-0.5106714867938722,-5.364067363820919,-0.7696339814113361
 3.0087326722659613,2.15912881217628,3.174428582559849,82.31383184555223,0.15043663361329812,0.0500000000000001,-0.6353090297649027,-0.5991325106459383,-5.587161430141077,-0.8656700887425932
 3.11901999393893,2.161568447638745,3.191146852459396,81.69763877566747,0.15595099969694656,0.05000000000000005,-0.6372340201678708,-0.6946049461857601,-5.801727807296924,-0.9655528872566527
 3.225144445924552,2.164177741288146,3.207775148067501,81.08193359154834,0.1612572222962277,0.050000000000000155,-0.6389582388693298,-0.7970737172090075,-6.008321626807722,-1.0691397094722328
 3.327515468654511,2.166955167571445,3.22431361525848,80.46685556172149,0.16637577343272564,0.05,-0.6404808447411057,-0.9065226427088913,-6.207392601692624,-1.1762966320248922
 3.4264801290582474,2.169899200935605,3.2407623999066475,79.85254306090232,0.17132400645291243,0.04999999999999983,-0.6418013454731375,-1.0229344394312934,-6.399309078444183,-1.2868968736894808
 3.5223357393210017,2.173008315827588,3.2571216478863185,79.23913338392806,0.17611678696605015,0.05000000000000006,-0.64291959685137,-1.1462907246040293,-6.5843759185214985,-1.4008195483734716
 3.6153393630831916,2.1762809866943567,3.273391505071808,78.62676256329307,0.18076696815415963,0.04999999999999982,-0.6438358004755659,-1.2765720188396763,-6.7628480373227715,-1.517948684659512
 3.7057150996007255,2.1797156879828736,3.289572117337431,78.01556519096387,0.18528575498003633,0.05,-0.6445505002692987,-1.4137577492116016,-6.934940821445759,-1.6381724488676173
 3.7936597499888216,2.1833108941401016,3.3056636305575036,77.40567424495968,0.1896829874994411,0.04999999999999962,-0.6450645775855636,-1.5578262525026754,-7.100838255058683,-1.7613825257909994
 3.879347284589339,2.1870650796130024,3.3216661906063387,76.79722092128667,0.19396736422946695,0.04999999999999987,-0.6453792450896776,-1.7087547786261381,-7.2606993365594885,-1.8874736231413514
 3.9629324079297006,2.1909767188485394,3.3375799433582527,76.19033447170305,0.19814662039648503,0.05,-0.6454960394415594,-1.8665194942180874,-7.414663197605058,-2.0163430741336836
 4.044553434774891,2.1950442862936748,3.353405034687561,75.58514204780329,0.20222767173874456,0.04999999999999993,-0.6454168128230029,-2.031095486401067,-7.56285322342986,-2.1478905186565544
 4.124334633503868,2.1992662563953704,3.3691416104685774,74.98176855182675,0.20621673167519342,0.05000000000000007,-0.6451437233900569,-2.202456766718091,-7.705380393266247,-2.282017647881563
 4.202388152802358,2.2036411036005896,3.384789816575618,74.38033649459874,0.2101194076401179,0.04999999999999986,-0.6446792246381139,-2.3805762752365096,-7.842346004420917,-2.4186280004254
 4.278815618932776,2.208167302356295,3.4003497988829974,73.78096586096284,0.2139407809466388,0.05,-0.6440260539813566,-2.5654258848211016,-7.973843904028143,-2.5576268006250062
 4.353709470024638,2.2128433271094488,3.4158217032650304,73.1837739829848,0.2176854735012319,0.05000000000000007,-0.6431872203262007,-2.7569764055756667,-8.099962322517761,-2.698920831355744
